Date,Open,Close,Diff,ShortMA,LongMA,Trend,Unusual
1997-02-14,811.82,808.48,-0.411,762.74,753.42,1,0.0
1997-02-18,808.48,816.29,0.966,764.18,754.25,1,0.0
1997-02-19,816.29,812.49,-0.466,765.64,755.01,1,0.0
1997-02-20,812.49,802.8,-1.193,766.7,755.62,1,0.0
1997-02-21,802.8,801.77,-0.128,767.78,756.2,1,0.0
1997-02-24,801.77,810.28,1.061,769.18,756.88,1,0.0
1997-02-25,810.28,812.1,0.225,770.83,757.56,1,0.0
1997-02-26,812.1,805.68,-0.791,772.37,758.15,1,0.0
1997-02-27,805.68,795.07,-1.317,773.85,758.59,1,0.0
1997-02-28,795.07,790.82,-0.535,775.15,758.98,1,0.0
1997-03-03,790.82,795.31,0.568,776.42,759.4,1,0.0
1997-03-04,795.31,790.95,-0.548,777.33,759.77,1,0.0
1997-03-05,790.95,801.99,1.396,778.39,760.26,1,0.0
1997-03-06,801.99,798.56,-0.428,779.42,760.69,1,0.0
1997-03-07,798.56,804.97,0.803,780.5,761.19,1,0.0
1997-03-10,804.97,813.65,1.078,781.66,761.77,1,0.0
1997-03-11,813.65,811.34,-0.284,782.75,762.32,1,0.0
1997-03-12,811.34,804.26,-0.873,783.76,762.77,1,0.0
1997-03-13,804.26,789.56,-1.828,784.73,763.06,1,0.0
1997-03-14,789.56,793.17,0.457,785.86,763.38,1,0.0
1997-03-17,793.17,795.71,0.32,786.81,763.72,1,0.0
1997-03-18,795.71,789.66,-0.76,787.65,763.99,1,0.0
1997-03-19,789.66,785.77,-0.493,788.3,764.22,0,0.0
1997-03-20,785.77,782.65,-0.397,788.99,764.4,0,0.0
1997-03-21,782.65,784.1,0.185,789.57,764.6,0,0.0
1997-03-24,784.1,790.89,0.866,790.2,764.87,1,0.0
1997-03-25,790.89,789.07,-0.23,790.79,765.75,0,0.0
1997-03-26,789.07,790.5,0.181,791.22,766.6,0,0.0
1997-03-27,790.5,773.88,-2.102,791.36,767.3,0,0.0
1997-03-31,773.88,757.12,-2.166,791.1,767.8,0,0.0
1997-04-01,757.12,759.64,0.333,790.77,768.26,0,0.0
1997-04-02,759.64,750.11,-1.255,790.24,768.51,0,0.0
1997-04-03,750.11,750.32,0.028,789.59,768.74,0,0.0
1997-04-04,750.32,757.9,1.01,789.03,769.01,0,0.0
1997-04-07,757.9,762.13,0.558,788.72,769.31,0,0.0
1997-04-08,762.13,766.12,0.524,788.63,769.68,0,0.0
1997-04-09,766.12,760.6,-0.721,788.54,769.98,0,0.0
1997-04-10,760.6,758.34,-0.297,788.41,770.2,0,0.0
1997-04-11,758.34,737.65,-2.728,787.71,770.2,0,0.0
1997-04-14,737.65,743.73,0.824,786.9,770.27,0,0.0
1997-04-15,743.73,754.72,1.478,786.27,770.39,0,0.0
1997-04-16,754.72,763.53,1.167,785.81,770.59,0,0.0
1997-04-17,763.53,761.77,-0.231,785.26,770.78,0,0.0
1997-04-18,761.77,766.34,0.6,785.02,770.95,0,0.0
1997-04-21,766.34,760.37,-0.779,784.63,770.99,0,0.0
1997-04-22,760.37,774.61,1.873,784.33,771.17,0,0.0
1997-04-23,774.61,773.64,-0.125,784.09,771.36,0,0.0
1997-04-24,773.64,771.18,-0.318,783.72,771.5,0,0.0
1997-04-25,771.18,765.37,-0.753,782.98,771.59,0,0.0
1997-04-28,765.37,772.96,0.992,782.2,771.84,0,0.0
1997-04-29,772.96,794.05,2.728,781.91,772.33,1,0.0
1997-04-30,794.05,801.34,0.918,781.61,772.9,1,0.0
1997-05-01,801.34,798.53,-0.351,781.33,773.49,1,0.0
1997-05-02,798.53,812.97,1.808,781.53,774.12,1,0.0
1997-05-05,812.97,830.24,2.124,782.1,774.94,1,0.0
1997-05-06,830.24,827.76,-0.299,782.45,775.81,1,0.0
1997-05-07,827.76,815.62,-1.467,782.52,776.68,1,0.0
1997-05-08,815.62,820.26,0.569,782.82,777.59,1,0.0
1997-05-09,820.26,824.78,0.551,783.41,778.63,1,0.0
1997-05-12,824.78,837.66,1.562,784.35,779.75,1,0.0
1997-05-13,837.66,833.13,-0.541,785.1,780.76,1,0.0
1997-05-14,833.13,836.04,0.349,786.01,781.67,1,0.0
1997-05-15,836.04,841.88,0.699,786.8,782.6,1,0.0
1997-05-16,841.88,829.75,-1.441,787.43,783.43,1,0.0
1997-05-19,829.75,833.27,0.424,787.99,784.25,1,0.0
1997-05-20,833.27,841.66,1.007,788.55,785.11,1,0.0
1997-05-21,841.66,839.35,-0.274,789.11,785.93,1,0.0
1997-05-22,839.35,835.66,-0.44,789.74,786.75,1,0.0
1997-05-23,835.66,847.03,1.361,790.89,787.81,1,0.0
1997-05-27,847.03,849.71,0.316,792.02,788.94,1,0.0
1997-05-28,849.71,847.21,-0.294,793.05,789.93,1,0.0
1997-05-29,847.21,844.08,-0.369,794.14,790.9,1,0.0
1997-05-30,844.08,848.28,0.498,795.39,791.85,1,0.0
1997-06-02,848.28,846.36,-0.226,796.66,792.83,1,0.0
1997-06-03,846.36,845.48,-0.104,797.89,793.73,1,0.0
1997-06-04,845.48,840.11,-0.635,798.88,794.54,1,0.0
1997-06-05,840.11,843.43,0.395,799.96,795.38,1,0.0
1997-06-06,843.43,858.01,1.729,801.31,796.27,1,0.0
1997-06-09,858.01,862.91,0.571,803.09,797.23,1,0.0
1997-06-10,862.91,865.27,0.273,805.26,798.18,1,0.0
1997-06-11,865.27,869.57,0.497,807.46,799.12,1,0.0
1997-06-12,869.57,883.48,1.6,810.12,800.18,1,0.0
1997-06-13,883.48,893.27,1.108,812.98,801.29,1,0.0
1997-06-16,893.27,893.9,0.071,815.7,802.37,1,0.0
1997-06-17,893.9,894.42,0.058,818.35,803.53,1,0.0
1997-06-18,894.42,889.06,-0.599,820.81,804.72,1,0.0
1997-06-19,889.06,897.99,1.004,823.55,806.05,1,0.0
1997-06-20,897.99,898.7,0.079,826.36,807.39,1,0.0
1997-06-23,898.7,878.62,-2.234,829.18,808.45,1,0.0
1997-06-24,878.62,896.34,2.017,832.23,809.57,1,0.0
1997-06-25,896.34,888.99,-0.82,834.92,810.6,1,0.0
1997-06-26,888.99,883.68,-0.597,837.32,811.57,1,0.0
1997-06-27,883.68,887.3,0.41,839.83,812.55,1,0.0
1997-06-30,887.3,885.14,-0.243,842.21,813.62,1,0.0
1997-07-01,885.14,891.03,0.665,844.82,814.72,1,0.0
1997-07-02,891.03,904.03,1.459,847.41,815.87,1,0.0
1997-07-03,904.03,916.92,1.426,850.28,817.18,1,0.0
1997-07-07,916.92,912.2,-0.515,853.1,818.41,1,0.0
1997-07-08,912.2,918.75,0.718,856.16,819.57,1,0.0
1997-07-09,918.75,907.54,-1.22,858.86,820.53,1,0.0
1997-07-10,907.54,913.78,0.688,861.25,821.58,1,0.0
1997-07-11,913.78,916.68,0.317,863.56,822.58,1,0.0
1997-07-14,916.7,918.38,0.183,865.95,823.64,1,0.0
1997-07-15,918.38,925.76,0.804,868.21,824.87,1,0.0
1997-07-16,925.76,936.59,1.17,870.34,826.22,1,0.0
1997-07-17,936.59,931.61,-0.532,872.41,827.43,1,0.0
1997-07-18,931.61,915.3,-1.751,874.41,828.47,1,0.0
1997-07-21,915.3,912.94,-0.258,876.26,829.54,1,0.0
1997-07-22,912.94,933.98,2.305,878.44,830.93,1,0.0
1997-07-23,933.98,936.56,0.276,880.42,832.38,1,0.0
1997-07-24,936.56,940.3,0.399,882.57,833.83,1,0.0
1997-07-25,940.3,938.79,-0.161,884.62,835.31,1,0.0
1997-07-28,938.79,936.45,-0.249,886.51,836.66,1,0.0
1997-07-29,936.45,942.29,0.624,888.76,838.09,1,0.0
1997-07-30,942.29,952.29,1.061,891.14,839.57,1,0.0
1997-07-31,952.29,954.29,0.21,893.4,840.97,1,0.0
1997-08-01,954.29,947.14,-0.749,895.55,842.33,1,0.0
1997-08-04,947.14,950.3,0.334,897.84,843.79,1,0.0
1997-08-05,950.3,952.37,0.218,899.95,845.42,1,0.0
1997-08-06,952.37,960.32,0.835,902.16,847.09,1,0.0
1997-08-07,960.32,951.19,-0.951,904.24,848.65,1,0.0
1997-08-08,951.19,933.54,-1.856,906.03,850.09,1,0.0
1997-08-11,933.54,937.0,0.371,907.81,851.6,1,0.0
1997-08-12,937.0,926.53,-1.117,909.41,853.04,1,0.0
1997-08-13,926.53,922.02,-0.487,910.94,854.42,1,0.0
1997-08-14,922.02,924.77,0.298,912.63,855.76,1,0.0
1997-08-15,924.77,900.81,-2.591,913.78,856.87,0,0.0
1997-08-18,900.81,912.49,1.297,914.87,858.09,0,0.0
1997-08-19,912.49,926.01,1.482,916.13,859.61,1,0.0
1997-08-20,926.01,939.35,1.441,917.62,861.44,1,0.0
1997-08-21,939.35,925.05,-1.522,918.72,863.09,1,0.0
1997-08-22,925.05,923.55,-0.162,919.53,864.82,1,0.0
1997-08-25,923.55,920.16,-0.367,920.06,866.52,1,0.0
1997-08-26,920.16,913.02,-0.776,920.45,868.07,0,0.0
1997-08-27,913.02,913.7,0.074,920.83,869.59,0,0.0
1997-08-28,913.7,903.67,-1.098,921.12,870.97,0,0.0
1997-08-29,903.67,899.47,-0.465,921.15,872.35,0,0.0
1997-09-02,899.47,927.58,3.125,921.73,874.05,1,0.0
1997-09-03,927.58,927.86,0.03,922.72,875.95,1,0.0
1997-09-04,927.86,930.87,0.324,923.41,877.82,1,0.0
1997-09-05,930.87,929.05,-0.196,924.21,879.56,1,0.0
1997-09-08,929.05,931.2,0.231,925.16,881.24,1,0.0
1997-09-09,931.2,933.62,0.26,926.08,882.96,1,0.0
1997-09-10,933.62,919.03,-1.563,926.76,884.49,0,0.0
1997-09-11,919.03,912.59,-0.701,927.19,886.01,0,0.0
1997-09-12,912.59,923.91,1.24,927.59,887.5,0,0.0
1997-09-15,923.91,919.77,-0.448,927.65,888.96,0,0.0
1997-09-16,919.77,945.64,2.813,928.32,890.71,1,0.0
1997-09-17,945.64,943.0,-0.279,928.8,892.48,1,0.0
1997-09-18,943.0,947.29,0.455,929.6,894.23,1,0.0
1997-09-19,947.29,950.51,0.34,930.33,895.79,1,0.0
1997-09-22,950.51,955.43,0.518,931.11,897.33,1,0.0
1997-09-23,955.43,951.93,-0.366,931.78,898.87,1,0.0
1997-09-24,951.93,944.48,-0.783,932.15,900.18,1,0.0
1997-09-25,944.48,937.91,-0.696,932.18,901.26,1,0.0
1997-09-26,937.91,945.22,0.779,932.45,902.43,1,0.0
1997-09-29,945.22,953.34,0.859,933.21,903.81,1,0.0
1997-09-30,953.34,947.28,-0.636,933.9,905.08,1,0.0
1997-10-01,947.28,955.41,0.858,934.33,906.39,1,0.0
1997-10-02,955.41,960.46,0.529,934.81,907.61,1,0.0
1997-10-03,960.46,965.03,0.476,935.3,908.93,1,0.0
1997-10-06,965.03,972.69,0.794,935.98,910.3,1,0.0
1997-10-07,972.69,983.12,1.072,936.91,911.71,1,0.0
1997-10-08,983.12,973.84,-0.944,937.54,913.15,1,0.0
1997-10-09,973.84,970.62,-0.331,937.91,914.53,1,0.0
1997-10-10,970.62,966.98,-0.375,938.16,915.78,1,0.0
1997-10-13,966.98,968.1,0.116,938.58,917.07,1,0.0
1997-10-14,968.1,970.28,0.225,938.98,918.41,1,0.0
1997-10-15,970.28,965.72,-0.47,939.25,919.6,1,0.0
1997-10-16,965.72,955.23,-1.086,939.15,920.66,1,0.0
1997-10-17,955.23,944.16,-1.159,939.01,921.62,1,0.0
1997-10-20,944.16,955.61,1.213,939.45,922.74,1,0.0
1997-10-21,955.61,972.28,1.744,940.15,923.98,1,0.0
1997-10-22,972.28,968.49,-0.39,940.99,925.2,1,0.0
1997-10-23,968.49,950.69,-1.838,941.57,926.25,1,0.0
1997-10-24,950.69,941.64,-0.952,941.9,927.27,0,0.0
1997-10-27,941.64,876.99,-6.866,941.43,927.6,0,0.0
1997-10-28,876.99,921.85,5.115,941.61,928.24,0,0.0
1997-10-29,921.85,919.16,-0.292,941.48,928.81,0,0.0
1997-10-30,919.16,903.68,-1.684,940.76,929.19,0,0.0
1997-10-31,903.68,914.62,1.211,940.55,929.64,0,0.0
1997-11-03,914.62,938.99,2.664,940.86,930.19,0,0.0
1997-11-04,938.99,940.76,0.189,941.28,930.67,0,0.0
1997-11-05,940.76,942.76,0.213,941.87,931.16,1,0.0
1997-11-06,942.76,938.03,-0.502,942.36,931.59,0,0.0
1997-11-07,938.03,927.51,-1.121,942.83,931.98,0,0.0
1997-11-10,927.51,921.13,-0.688,943.27,932.21,0,0.0
1997-11-11,921.13,923.78,0.288,943.19,932.46,0,0.0
1997-11-12,923.78,905.96,-1.929,942.75,932.73,0,0.0
1997-11-13,905.96,916.66,1.181,942.47,932.94,0,0.0
1997-11-14,916.66,928.35,1.275,942.45,933.33,0,0.0
1997-11-17,928.35,946.2,1.923,942.75,933.96,1,0.0
1997-11-18,946.2,938.23,-0.842,942.85,934.47,0,0.0
1997-11-19,938.23,944.59,0.678,943.36,935.06,1,0.0
1997-11-20,944.59,958.98,1.523,944.29,935.74,1,0.0
1997-11-21,958.98,963.09,0.429,945.07,936.33,1,0.0
1997-11-24,963.09,946.67,-1.705,945.61,936.63,1,0.0
1997-11-25,951.23,950.82,-0.043,945.71,937.01,1,0.0
1997-11-26,950.82,951.64,0.086,945.88,937.34,1,0.0
1997-11-28,951.64,955.4,0.395,946.05,937.82,1,0.0
1997-12-01,955.4,974.78,2.028,946.53,938.43,1,0.0
1997-12-02,974.78,971.68,-0.318,946.86,938.98,1,0.0
1997-12-03,971.68,976.77,0.524,947.35,939.57,1,0.0
1997-12-04,976.77,973.1,-0.376,947.93,940.04,1,0.0
1997-12-05,973.1,983.79,1.099,948.84,940.51,1,0.0
1997-12-08,983.79,982.37,-0.144,949.59,941.02,1,0.0
1997-12-09,982.37,975.78,-0.671,950.04,941.62,1,0.0
1997-12-10,975.78,969.79,-0.614,950.49,942.19,1,0.0
1997-12-11,969.79,954.94,-1.531,950.48,942.4,1,0.0
1997-12-12,954.94,953.39,-0.162,950.33,942.57,1,0.0
1997-12-15,953.39,963.39,1.049,950.3,942.8,1,0.0
1997-12-16,963.39,968.04,0.483,950.21,943.09,1,0.0
1997-12-17,968.04,965.54,-0.258,949.86,943.38,1,0.0
1997-12-18,965.54,955.3,-1.061,949.49,943.51,1,0.0
1997-12-19,955.3,946.78,-0.892,949.01,943.46,0,0.0
1997-12-22,946.78,953.7,0.731,948.74,943.45,1,0.0
1997-12-23,953.7,939.13,-1.528,948.16,943.37,0,0.0
1997-12-24,939.13,932.7,-0.685,947.41,943.2,0,0.0
1997-12-26,932.7,936.46,0.403,946.83,943.04,0,0.0
1997-12-29,936.46,953.35,1.804,946.79,942.97,1,0.0
1997-12-30,953.35,970.84,1.835,947.32,943.16,1,0.0
1997-12-31,970.84,970.43,-0.042,947.62,943.53,1,0.0
1998-01-02,970.43,975.04,0.475,947.68,943.91,1,0.0
1998-01-05,975.04,977.07,0.208,947.85,944.42,1,0.0
1998-01-06,977.07,966.58,-1.074,948.16,944.86,1,0.0
1998-01-07,966.58,964.0,-0.267,948.61,945.26,1,0.0
1998-01-08,964.0,956.05,-0.825,950.19,945.81,1,0.0
1998-01-09,956.05,927.69,-2.966,950.31,945.96,0,0.0
1998-01-12,927.69,939.21,1.242,950.71,946.09,0,0.0
1998-01-13,939.21,952.12,1.375,951.68,946.22,1,0.0
1998-01-14,952.12,957.94,0.611,952.55,946.55,1,0.0
1998-01-15,957.94,950.73,-0.753,952.78,946.82,0,0.0
1998-01-16,950.73,961.51,1.134,953.2,947.24,1,0.0
1998-01-20,961.51,978.6,1.777,953.91,947.89,1,0.0
1998-01-21,978.6,970.81,-0.796,954.57,948.46,1,0.0
1998-01-22,970.81,963.04,-0.8,955.28,949.06,1,0.0
1998-01-23,963.04,957.59,-0.566,956.01,949.64,1,0.0
1998-01-26,957.59,956.95,-0.067,956.67,949.93,1,0.0
1998-01-27,956.95,969.02,1.261,957.93,950.34,1,0.0
1998-01-28,969.02,977.46,0.871,959.15,950.81,1,0.0
1998-01-29,977.46,985.49,0.822,960.29,951.37,1,0.0
1998-01-30,985.49,980.28,-0.529,960.97,951.86,1,0.0
1998-02-02,980.28,1001.27,2.141,962.23,952.54,1,0.0
1998-02-03,1001.27,1006.0,0.472,963.46,953.41,1,0.0
1998-02-04,1006.0,1006.9,0.089,964.42,954.35,1,0.0
1998-02-05,1006.9,1003.54,-0.334,965.23,955.15,1,0.0
1998-02-06,1003.54,1012.46,0.889,966.55,956.08,1,0.0
1998-02-09,1012.46,1010.74,-0.17,967.74,956.73,1,0.0
1998-02-10,1010.74,1019.01,0.818,969.09,957.49,1,0.0
1998-02-11,1019.01,1020.01,0.098,970.38,958.21,1,0.0
1998-02-12,1020.01,1024.14,0.405,971.37,958.95,1,0.0
1998-02-13,1024.14,1020.09,-0.395,972.34,959.6,1,0.0
1998-02-17,1020.09,1022.76,0.262,973.26,960.31,1,0.0
1998-02-18,1022.76,1032.08,0.911,974.44,961.18,1,0.0
1998-02-19,1032.08,1028.28,-0.368,975.33,962.09,1,0.0
1998-02-20,1028.28,1034.21,0.577,976.36,962.98,1,0.0
1998-02-23,1034.21,1038.14,0.38,977.61,963.82,1,0.0
1998-02-24,1038.14,1030.56,-0.73,978.83,964.66,1,0.0
1998-02-25,1030.56,1042.9,1.197,980.59,965.53,1,0.0
1998-02-26,1042.9,1048.67,0.553,982.49,966.41,1,0.0
1998-02-27,1048.67,1049.34,0.064,984.21,967.26,1,0.0
1998-03-02,1049.34,1047.7,-0.156,985.8,968.01,1,0.0
1998-03-03,1047.7,1052.02,0.412,987.53,968.7,1,0.0
1998-03-04,1052.02,1047.33,-0.446,989.37,969.43,1,0.0
1998-03-05,1047.33,1035.05,-1.173,991.14,970.07,1,0.0
1998-03-06,1035.05,1055.69,1.994,993.18,970.96,1,0.0
1998-03-09,1055.69,1052.31,-0.32,995.44,971.8,1,0.0
1998-03-10,1052.31,1064.25,1.135,998.07,972.74,1,0.0
1998-03-11,1064.25,1068.47,0.397,1000.71,973.77,1,0.0
1998-03-12,1068.47,1069.92,0.136,1003.05,974.92,1,0.0
1998-03-13,1069.92,1068.61,-0.122,1005.0,976.16,1,0.0
1998-03-16,1068.61,1079.27,0.998,1007.18,977.4,1,0.0
1998-03-17,1079.27,1080.45,0.109,1009.29,978.48,1,0.0
1998-03-18,1080.45,1085.52,0.469,1011.46,979.65,1,0.0
1998-03-19,1085.52,1089.74,0.389,1013.92,981.04,1,0.0
1998-03-20,1089.74,1099.16,0.864,1016.62,982.62,1,0.0
1998-03-23,1099.16,1095.55,-0.328,1019.41,984.8,1,0.0
1998-03-24,1095.55,1105.65,0.922,1022.97,986.64,1,0.0
1998-03-25,1105.65,1101.93,-0.336,1026.23,988.47,1,0.0
1998-03-26,1101.93,1100.8,-0.103,1029.2,990.44,1,0.0
1998-03-27,1100.8,1095.44,-0.487,1031.95,992.25,1,0.0
1998-03-30,1095.44,1093.55,-0.173,1034.81,993.79,1,0.0
1998-03-31,1093.55,1101.75,0.75,1037.61,995.4,1,0.0
1998-04-01,1101.75,1108.15,0.581,1040.2,997.06,1,0.0
1998-04-02,1108.15,1120.01,1.07,1043.18,998.88,1,0.0
1998-04-03,1120.01,1122.7,0.24,1046.38,1000.83,1,0.0
1998-04-06,1122.7,1121.38,-0.118,1049.65,1002.83,1,0.0
1998-04-07,1121.38,1109.54,-1.056,1052.71,1004.69,1,0.0
1998-04-08,1109.55,1101.65,-0.712,1055.36,1006.65,1,0.0
1998-04-09,1101.65,1110.67,0.819,1058.02,1008.59,1,0.0
1998-04-13,1110.67,1109.69,-0.088,1060.51,1010.4,1,0.0
1998-04-14,1109.69,1115.75,0.546,1063.22,1012.09,1,0.0
1998-04-15,1115.75,1119.32,0.32,1065.58,1013.91,1,0.0
1998-04-16,1119.32,1108.17,-0.996,1067.62,1015.54,1,0.0
1998-04-17,1108.17,1122.72,1.313,1069.94,1017.18,1,0.0
1998-04-20,1122.72,1123.65,0.083,1072.34,1018.78,1,0.0
1998-04-21,1123.65,1126.67,0.269,1074.62,1020.58,1,0.0
1998-04-22,1126.67,1130.54,0.343,1077.02,1022.38,1,0.0
1998-04-23,1130.54,1119.58,-0.969,1079.03,1024.06,1,0.0
1998-04-24,1119.58,1107.9,-1.043,1080.79,1025.59,1,0.0
1998-04-27,1107.9,1086.54,-1.928,1082.04,1026.7,1,0.0
1998-04-28,1086.54,1085.11,-0.132,1083.34,1027.84,1,0.0
1998-04-29,1085.11,1094.63,0.877,1084.77,1029.02,1,0.0
1998-04-30,1094.63,1111.75,1.564,1086.37,1030.4,1,0.0
1998-05-01,1111.75,1121.0,0.832,1088.22,1031.77,1,0.0
1998-05-04,1121.0,1122.07,0.095,1089.98,1033.17,1,0.0
1998-05-05,1122.07,1115.5,-0.586,1091.53,1034.57,1,0.0
1998-05-06,1115.5,1104.92,-0.948,1093.01,1035.92,1,0.0
1998-05-07,1104.92,1095.14,-0.885,1094.06,1037.32,1,0.0
1998-05-08,1095.14,1108.14,1.187,1095.25,1038.87,1,0.0
1998-05-11,1108.14,1106.64,-0.135,1096.39,1040.3,1,0.0
1998-05-12,1106.64,1115.79,0.827,1097.76,1041.78,1,0.0
1998-05-13,1115.79,1118.86,0.275,1099.09,1043.31,1,0.0
1998-05-14,1118.86,1117.37,-0.133,1100.49,1044.93,1,0.0
1998-05-15,1117.37,1108.73,-0.773,1101.97,1046.55,1,0.0
1998-05-18,1108.73,1105.82,-0.262,1102.97,1048.07,1,0.0
1998-05-19,1105.82,1109.52,0.335,1104.11,1049.78,1,0.0
1998-05-20,1109.52,1119.06,0.86,1105.21,1051.64,1,0.0
1998-05-21,1119.06,1114.64,-0.395,1106.13,1053.42,1,0.0
1998-05-22,1114.64,1110.47,-0.374,1106.94,1054.99,1,0.0
1998-05-26,1110.47,1094.02,-1.481,1107.45,1056.23,0,0.0
1998-05-27,1094.02,1092.23,-0.164,1107.71,1057.44,0,0.0
1998-05-28,1092.23,1097.6,0.492,1108.05,1058.67,0,0.0
1998-05-29,1097.6,1090.82,-0.618,1108.16,1059.81,0,0.0
1998-06-01,1090.82,1090.98,0.015,1108.19,1061.05,0,0.0
1998-06-02,1090.98,1093.22,0.205,1108.07,1062.34,0,0.0
1998-06-03,1093.22,1082.73,-0.96,1107.81,1063.61,0,0.0
1998-06-04,1082.73,1094.83,1.118,1107.59,1065.28,0,0.0
1998-06-05,1094.83,1113.86,1.738,1107.83,1067.03,1,0.0
1998-06-08,1113.86,1115.72,0.167,1108.13,1068.66,1,0.0
1998-06-09,1115.72,1118.41,0.241,1108.59,1070.27,1,0.0
1998-06-10,1118.41,1112.28,-0.548,1108.96,1071.88,1,0.0
1998-06-11,1112.28,1094.58,-1.591,1108.82,1073.22,0,0.0
1998-06-12,1094.58,1098.84,0.389,1108.64,1074.42,0,0.0
1998-06-15,1098.84,1077.01,-1.987,1107.78,1075.48,0,0.0
1998-06-16,1077.01,1087.59,0.982,1107.07,1076.73,0,0.0
1998-06-17,1087.59,1107.11,1.795,1106.79,1078.22,1,0.0
1998-06-18,1107.11,1106.37,-0.067,1106.72,1079.71,0,0.0
1998-06-19,1106.37,1100.65,-0.517,1106.7,1081.03,0,0.0
1998-06-22,1100.65,1103.21,0.233,1106.56,1082.29,0,0.0
1998-06-23,1103.21,1119.49,1.476,1106.75,1083.63,1,0.0
1998-06-24,1119.49,1132.88,1.196,1107.09,1085.15,1,0.0
1998-06-25,1132.88,1129.28,-0.318,1107.29,1086.43,1,0.0
1998-06-26,1129.28,1133.2,0.347,1107.79,1087.71,1,0.0
1998-06-29,1133.2,1138.49,0.467,1108.11,1089.02,1,0.0
1998-06-30,1138.49,1133.84,-0.408,1108.31,1090.33,1,0.0
1998-07-01,1133.84,1148.56,1.298,1108.75,1091.69,1,0.0
1998-07-02,1148.56,1146.42,-0.186,1109.07,1093.04,1,0.0
1998-07-06,1146.42,1157.33,0.952,1109.82,1094.43,1,0.0
1998-07-07,1157.33,1154.66,-0.231,1110.76,1095.77,1,0.0
1998-07-08,1154.66,1166.38,1.015,1112.36,1097.2,1,0.0
1998-07-09,1166.38,1158.56,-0.67,1113.82,1098.58,1,0.0
1998-07-10,1158.57,1164.33,0.497,1115.22,1100.0,1,0.0
1998-07-13,1164.33,1165.19,0.074,1116.29,1101.33,1,0.0
1998-07-14,1165.19,1177.58,1.063,1117.42,1102.82,1,0.0
1998-07-15,1177.58,1174.81,-0.235,1118.47,1104.23,1,0.0
1998-07-16,1174.81,1183.99,0.781,1119.84,1105.68,1,0.0
1998-07-17,1183.99,1186.75,0.233,1121.48,1107.25,1,0.0
1998-07-20,1186.75,1184.1,-0.223,1123.26,1108.66,1,0.0
1998-07-21,1184.1,1165.07,-1.607,1124.4,1109.82,1,0.0
1998-07-22,1165.07,1164.08,-0.085,1125.55,1110.97,1,0.0
1998-07-23,1164.08,1139.75,-2.09,1126.03,1111.89,1,0.0
1998-07-24,1139.75,1140.8,0.092,1126.46,1112.78,1,0.0
1998-07-27,1140.8,1147.27,0.567,1127.06,1113.78,1,0.0
1998-07-28,1147.27,1130.24,-1.484,1127.49,1114.73,1,0.0
1998-07-29,1130.24,1125.21,-0.445,1127.88,1115.42,0,0.0
1998-07-30,1125.21,1142.95,1.577,1128.55,1116.33,1,0.0
1998-07-31,1142.95,1120.67,-1.949,1128.58,1116.9,0,0.0
1998-08-03,1120.67,1112.44,-0.734,1128.54,1117.34,0,0.0
1998-08-04,1112.44,1072.12,-3.624,1127.77,1117.36,0,0.0
1998-08-05,1072.12,1081.43,0.868,1127.52,1117.49,0,0.0
1998-08-06,1081.43,1089.63,0.758,1127.47,1117.59,0,0.0
1998-08-07,1089.63,1089.45,-0.017,1127.3,1117.68,0,0.0
1998-08-10,1089.45,1083.14,-0.579,1127.15,1117.66,0,0.0
1998-08-11,1083.14,1068.98,-1.307,1126.71,1117.45,0,0.0
1998-08-12,1068.98,1084.22,1.426,1126.53,1117.3,0,0.0
1998-08-13,1084.22,1074.91,-0.859,1126.37,1117.09,0,0.0
1998-08-14,1074.91,1062.75,-1.131,1125.73,1116.66,0,0.0
1998-08-17,1062.75,1083.67,1.968,1125.13,1116.48,0,0.0
1998-08-18,1083.67,1101.2,1.618,1124.84,1116.48,0,0.0
1998-08-19,1101.2,1098.06,-0.285,1124.43,1116.51,0,0.0
1998-08-20,1098.06,1091.6,-0.588,1124.02,1116.49,0,0.0
1998-08-21,1091.6,1081.24,-0.949,1123.75,1116.29,0,0.0
1998-08-24,1081.24,1088.14,0.638,1123.54,1116.09,0,0.0
1998-08-25,1088.14,1092.85,0.433,1123.85,1115.81,0,0.0
1998-08-26,1092.85,1084.19,-0.792,1123.78,1115.43,0,0.0
1998-08-27,1084.19,1042.59,-3.837,1122.49,1114.64,0,0.0
1998-08-28,1042.59,1027.14,-1.482,1120.91,1113.82,0,0.0
1998-08-31,1027.14,957.28,-6.801,1118.04,1112.37,0,0.0
1998-09-01,957.28,994.26,3.863,1115.86,1111.21,0,0.0
1998-09-02,994.26,990.47,-0.381,1113.28,1110.02,0,0.0
1998-09-03,990.47,982.26,-0.829,1110.27,1108.68,0,0.0
1998-09-04,982.26,973.89,-0.852,1107.16,1107.23,-1,0.0
1998-09-08,973.89,1023.46,5.09,1104.97,1106.38,-1,0.0
1998-09-09,1023.46,1006.2,-1.686,1102.32,1105.22,-1,0.0
1998-09-10,1006.2,980.19,-2.585,1099.25,1103.78,-1,0.0
1998-09-11,980.19,1009.06,2.945,1096.46,1102.6,-1,0.0
1998-09-14,1009.06,1029.72,2.047,1094.13,1101.6,-1,0.0
1998-09-15,1029.72,1037.68,0.773,1091.73,1100.78,-1,0.0
1998-09-16,1037.68,1045.48,0.752,1089.55,1100.15,-1,0.0
